"","op_name","rated","turns","victory_status","winner","pace_type","W1","B1","W_First5","B_First5","Rating_WB","opening_strategy","WOE_Opening_Name"
"13007","SCANDINAVIAN DEFENSE","TRUE",34,"MATE","BLACK","STANDARD","e4","d5","e4_d3_Be3_Bf4_Qh5","d5_c5_d4_Nc6_Nb4",0.840909090909091,"DEFENSE",-0.0398310274840962
"13008","SCANDINAVIAN DEFENSE","TRUE",64,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nf3_Bc4_Ng5","d5_Nf6_Nxd5_Bf5_e6",0.780979827089337,"DEFENSE",-0.0398310274840962
"13009","SCANDINAVIAN DEFENSE","TRUE",43,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Bc4_Nf3","d5_Qxd5_Qd8_Nf6_Nc6",1.20680628272251,"DEFENSE",-0.0398310274840962
"13010","SCANDINAVIAN DEFENSE","TRUE",34,"MATE","BLACK","BLITZ","e4","d5","e4_e5_Qh5+_Qh4_c4","d5_f6_g6_fxe5_dxc4",1.09027169149869,"DEFENSE",-0.0398310274840962
"13011","SCANDINAVIAN DEFENSE","FALSE",66,"OUTOFTIME","BLACK","STANDARD","e4","d5","e4_exd5_Bc4_Qh5_d3","d5_Nf6_Nxd5_e6_Be7",0.973640856672158,"DEFENSE",-0.0398310274840962
"13012","SCANDINAVIAN DEFENSE","TRUE",60,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_c4_dxe6_d4","d5_Nf6_e6_Bxe6_Bb4+",1.0245983935743,"DEFENSE",-0.0398310274840962
"13013","SCANDINAVIAN DEFENSE","FALSE",3,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5___","d5____",0.652,"DEFENSE",-0.0398310274840962
"13014","SCANDINAVIAN DEFENSE","TRUE",103,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Be2","d5_Qxd5_Qd8_Bg4_e6",1.03147077713552,"DEFENSE",-0.0398310274840962
"13015","SCANDINAVIAN DEFENSE","TRUE",40,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_d3","d5_Qxd5_Qd8_Nf6_Nc6",1.34418226200163,"DEFENSE",-0.0398310274840962
"13016","SCANDINAVIAN DEFENSE","TRUE",36,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nf3_d4_Bc4","d5_Qxd5_Qd8_c6_Bf5",0.745375408052231,"DEFENSE",-0.0398310274840962
"13017","SCANDINAVIAN DEFENSE","FALSE",39,"OUTOFTIME","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe6+_Nc6_f5",1.38720829732066,"DEFENSE",-0.0398310274840962
"13018","SCANDINAVIAN DEFENSE","TRUE",84,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Be2_d4","d5_Qxd5_Qe5+_e6_Qd6",0.919337016574586,"DEFENSE",-0.0398310274840962
"13019","SCANDINAVIAN DEFENSE","TRUE",37,"RESIGN","WHITE","STANDARD","e4","d5","e4_f3_Ne2_d4_Nxd4","d5_e5_Nh6_exd4_dxe4",1.11882129277567,"DEFENSE",-0.0398310274840962
"13020","SCANDINAVIAN DEFENSE","TRUE",29,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe6+_h6_g5",0.977258370183197,"DEFENSE",-0.0398310274840962
"13021","SCANDINAVIAN DEFENSE","TRUE",12,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Qf3_Be2_Nh3","d5_Qxd5_Qe5+_Nc6_Nd4",0.946120689655172,"DEFENSE",-0.0398310274840962
"13022","SCANDINAVIAN DEFENSE","TRUE",56,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_c4_Nc3_g3_Bg2","d5_dxe4_Nf6_b6_Bb7",0.976883561643836,"DEFENSE",-0.0398310274840962
"13023","SCANDINAVIAN DEFENSE","TRUE",28,"RESIGN","BLACK","BLITZ","e4","d5","e4_Bc4_Nf3_O-O_gxf3","d5_dxc4_Bg4_Bxf3_e5",0.686209193870753,"DEFENSE",-0.0398310274840962
"13024","SCANDINAVIAN DEFENSE","TRUE",89,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nf3_Be2_Nc3","d5_Nf6_Bg4_Qxd5_Qd8",1.00190718372537,"DEFENSE",-0.0398310274840962
"13025","SCANDINAVIAN DEFENSE","TRUE",18,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Bc4_d3","d5_Qxd5_Qa5_Nf6_Bg4",0.99351911860013,"DEFENSE",-0.0398310274840962
"13026","SCANDINAVIAN DEFENSE","TRUE",96,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Qf3_Bc4","d5_Nf6_Nxd5_c6_Be6",0.955952380952381,"DEFENSE",-0.0398310274840962
"13027","SCANDINAVIAN DEFENSE","TRUE",25,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_d4_dxe5_Be2","d5_Qxd5_e5_Qxe5+_Bg4",1.21907841552142,"DEFENSE",-0.0398310274840962
"13028","SCANDINAVIAN DEFENSE","TRUE",81,"OUTOFTIME","WHITE","BLITZ","e4","d5","e4_exd5_dxc6_Nc3_Nf3","d5_c6_Nxc6_Bf5_Nf6",0.970775095298602,"DEFENSE",-0.0398310274840962
"13029","SCANDINAVIAN DEFENSE","TRUE",47,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_Bf5_Qf6",1.02186133666458,"DEFENSE",-0.0398310274840962
"13030","SCANDINAVIAN DEFENSE","FALSE",91,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_e5_Bb4",1.05933333333333,"DEFENSE",-0.0398310274840962
"13031","SCANDINAVIAN DEFENSE","TRUE",47,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bc4","d5_Qxd5_Qa5_Nc6_Bf5",1.0266742338252,"DEFENSE",-0.0398310274840962
"13032","SCANDINAVIAN DEFENSE","TRUE",55,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_h3","d5_Qxd5_Qe5+_Nc6_Bf5",1.12034574468085,"DEFENSE",-0.0398310274840962
"13033","SCANDINAVIAN DEFENSE","FALSE",49,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_Nf6_Qd6",1.28331780055918,"DEFENSE",-0.0398310274840962
"13034","SCANDINAVIAN DEFENSE","TRUE",104,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_exd5_c4_dxe6_b3","d5_Nf6_e6_Bxe6_Qe7",0.961622807017544,"DEFENSE",-0.0398310274840962
"13035","SCANDINAVIAN DEFENSE","TRUE",33,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Be2","d5_Qxd5_Qd8_Nf6_e6",1.00451321727917,"DEFENSE",-0.0398310274840962
"13036","SCANDINAVIAN DEFENSE","TRUE",51,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_Qd6_e5",0.973143759873618,"DEFENSE",-0.0398310274840962
"13037","SCANDINAVIAN DEFENSE","TRUE",55,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Qf3_dxc3","d5_Nf6_Nxd5_Nxc3_g6",1.18917112299465,"DEFENSE",-0.0398310274840962
"13038","SCANDINAVIAN DEFENSE","TRUE",78,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_h3","d5_Qxd5_Qd6_Nf6_Bf5",0.963030303030303,"DEFENSE",-0.0398310274840962
"13039","SCANDINAVIAN DEFENSE","TRUE",89,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Qe2_Bxe2","d5_Qxd5_Qe6+_Qxe2+_e5",1.43512043512044,"DEFENSE",-0.0398310274840962
"13040","SCANDINAVIAN DEFENSE","TRUE",118,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nf3_d4_c4","d5_Qxd5_Nf6_c6_Qa5+",0.982799808886765,"DEFENSE",-0.0398310274840962
"13041","SCANDINAVIAN DEFENSE","TRUE",70,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Bc4_dxc6","d5_Nf6_Bf5_c6_Nxc6",1.09720457433291,"DEFENSE",-0.0398310274840962
"13042","SCANDINAVIAN DEFENSE","TRUE",31,"MATE","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Nf3_Bb5","d5_Qxd5_Qc6_Nf6_Qxb5",0.953978159126365,"DEFENSE",-0.0398310274840962
"13043","SCANDINAVIAN DEFENSE","TRUE",107,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe6+_b6_f6",1.02698650674663,"DEFENSE",-0.0398310274840962
"13044","SCANDINAVIAN DEFENSE","FALSE",27,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Bc4_Nf3","d5_Bd7_e6_Be7_Nf6",1.66481687014428,"DEFENSE",-0.0398310274840962
"13045","SCANDINAVIAN DEFENSE","TRUE",39,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nxd5_d3","d5_Nf6_Nxd5_Qxd5_e5",0.639861864824864,"DEFENSE",-0.0398310274840962
"13046","SCANDINAVIAN DEFENSE","TRUE",90,"MATE","BLACK","BLITZ","e4","d5","e4_Qf3_Qxe4_Qd3_Nf3","d5_dxe4_Nf6_e5_Nc6",1.12759643916914,"DEFENSE",-0.0398310274840962
"13047","SCANDINAVIAN DEFENSE","TRUE",65,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_e6_Qf4",1.05372217958557,"DEFENSE",-0.0398310274840962
"13048","SCANDINAVIAN DEFENSE","TRUE",56,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Bc4_Bxd5_Nf3","d5_Nf6_Nxd5_Qxd5_Bg4",0.998652291105121,"DEFENSE",-0.0398310274840962
"13049","SCANDINAVIAN DEFENSE","TRUE",125,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nf3_dxc6_Bb5","d5_Nf6_c6_Nxc6_e6",0.816254416961131,"DEFENSE",-0.0398310274840962
"13050","SCANDINAVIAN DEFENSE","TRUE",7,"OUTOFTIME","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Nf3_","d5_Qxd5_Qa5__",1.09832483612527,"DEFENSE",-0.0398310274840962
"13051","SCANDINAVIAN DEFENSE","TRUE",35,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nf3_Nc3_Bc4","d5_Qxd5_e5_Qa5_Nc6",1.45917001338688,"DEFENSE",-0.0398310274840962
"13052","SCANDINAVIAN DEFENSE","TRUE",51,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_Nf6_e6",1.002886002886,"DEFENSE",-0.0398310274840962
"13053","SCANDINAVIAN DEFENSE","FALSE",73,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe6+_c6_g6",1.08147174770039,"DEFENSE",-0.0398310274840962
"13054","SCANDINAVIAN DEFENSE","TRUE",73,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Nf3_Be2","d5_Qxd5_Qd8_Bg4_Nf6",0.929138022210471,"DEFENSE",-0.0398310274840962
"13055","SCANDINAVIAN DEFENSE","TRUE",99,"OUTOFTIME","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_Nf6_Nc6",1.23968042609854,"DEFENSE",-0.0398310274840962
"13056","SCANDINAVIAN DEFENSE","TRUE",125,"MATE","WHITE","BLITZ","e4","d5","e4_Nc3_d3_Bd2_Bxc3","d5_e6_Bb4_Bxc3_Nc6",1,"DEFENSE",-0.0398310274840962
"13057","SCANDINAVIAN DEFENSE","TRUE",93,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_d4","d5_Qxd5_Qd8_Bg4_e6",1.03246407663651,"DEFENSE",-0.0398310274840962
"13058","SCANDINAVIAN DEFENSE","TRUE",61,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_Bf5_e6",1.0758226037196,"DEFENSE",-0.0398310274840962
"13059","SCANDINAVIAN DEFENSE","TRUE",31,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_g4_dxe6","d5_Bf5_e6_Bg6_fxe6",0.992501704158146,"DEFENSE",-0.0398310274840962
"13060","SCANDINAVIAN DEFENSE","TRUE",87,"OUTOFTIME","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Nf3_Nb5","d5_Qxd5_Qa5_Nf6_c6",0.915769474350855,"DEFENSE",-0.0398310274840962
"13061","SCANDINAVIAN DEFENSE","TRUE",45,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_h3","d5_Qxd5_Qa5_Bg4_Bxf3",0.990722332670643,"DEFENSE",-0.0398310274840962
"13062","SCANDINAVIAN DEFENSE","TRUE",2,"OUTOFTIME","BLACK","BULLET","e4","d5","e4____","d5____",0.654411764705882,"DEFENSE",-0.0398310274840962
"13063","SCANDINAVIAN DEFENSE","TRUE",2,"RESIGN","WHITE","BLITZ","e4","d5","e4____","d5____",1.26851851851852,"DEFENSE",-0.0398310274840962
"13064","SCANDINAVIAN DEFENSE","TRUE",63,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_d4","d5_Qxd5_Qa5_c6_Bg4",1.00141843971631,"DEFENSE",-0.0398310274840962
"13065","SCANDINAVIAN DEFENSE","TRUE",44,"MATE","BLACK","BLITZ","e4","d5","e4_d3_Qh5_Qxe5+_Qxh8","d5_e5_g6_Ne7_Ng8",0.891418563922942,"DEFENSE",-0.0398310274840962
"13066","SCANDINAVIAN DEFENSE","TRUE",28,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_exd5_dxc6_Nc3_Nf3","d5_c6_Nxc6_Bf5_e6",0.96117900790798,"DEFENSE",-0.0398310274840962
"13067","SCANDINAVIAN DEFENSE","TRUE",29,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Bd2","d5_Qxd5_Qa5_Nf6_e6",1.8281068524971,"DEFENSE",-0.0398310274840962
"13068","SCANDINAVIAN DEFENSE","TRUE",47,"MATE","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_d4_Bd2","d5_Qxd5_Qa5_c6_Qc7",0.939986953685584,"DEFENSE",-0.0398310274840962
"13069","SCANDINAVIAN DEFENSE","TRUE",20,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_Nc6_Qf4",0.998462720983859,"DEFENSE",-0.0398310274840962
"13070","SCANDINAVIAN DEFENSE","TRUE",48,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_dxe6_d4_Nc3","d5_e6_Bxe6_Nf6_Bb4",1.00498575498576,"DEFENSE",-0.0398310274840962
"13071","SCANDINAVIAN DEFENSE","TRUE",42,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bc4","d5_Qxd5_Qa5_c6_Bg4",0.901948051948052,"DEFENSE",-0.0398310274840962
"13072","SCANDINAVIAN DEFENSE","TRUE",71,"OUTOFTIME","WHITE","BLITZ","e4","d5","e4_e5_c4_Na3_Nf3","d5_c5_d4_Nc6_Bg4",1.07152230971129,"DEFENSE",-0.0398310274840962
"13073","SCANDINAVIAN DEFENSE","TRUE",2,"RESIGN","WHITE","BLITZ","e4","d5","e4____","d5____",1.7207100591716,"DEFENSE",-0.0398310274840962
"13074","SCANDINAVIAN DEFENSE","TRUE",96,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qa5_c6_Bg4",1.01583113456464,"DEFENSE",-0.0398310274840962
"13075","SCANDINAVIAN DEFENSE","TRUE",50,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bc4","d5_Qxd5_Qa5_Nf6_c6",0.809796999117387,"DEFENSE",-0.0398310274840962
"13076","SCANDINAVIAN DEFENSE","TRUE",52,"RESIGN","WHITE","STANDARD","e4","d5","e4_Nc3_Nxe4_d4_Ne2","d5_dxe4_Nh6_Nc6_Bf5",0.969151670951157,"DEFENSE",-0.0398310274840962
"13077","SCANDINAVIAN DEFENSE","FALSE",68,"RESIGN","BLACK","BLITZ","e4","d5","e4_e5_Nf3_Nc3_h3","d5_c5_Nc6_Bg4_Bxf3",0.976464697045568,"DEFENSE",-0.0398310274840962
"13078","SCANDINAVIAN DEFENSE","TRUE",109,"OUTOFTIME","WHITE","BLITZ","e4","d5","e4_exd5_d3_Nc3_Qf3","d5_Qxd5_e5_Qe6_c6",0.973138910207214,"DEFENSE",-0.0398310274840962
"13079","SCANDINAVIAN DEFENSE","FALSE",38,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bc4","d5_Qxd5_Qd8_e6_Nf6",0.990595611285266,"DEFENSE",-0.0398310274840962
"13080","SCANDINAVIAN DEFENSE","TRUE",30,"OUTOFTIME","BLACK","STANDARD","e4","d5","e4_exd5_Nf3_Be2_O-O","d5_Nf6_Nxd5_Nc6_e5",0.995257452574526,"DEFENSE",-0.0398310274840962
"13081","SCANDINAVIAN DEFENSE","TRUE",23,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_d4","d5_Qxd5_Qe5+_Bg4_Bxe2",1.05237840726884,"DEFENSE",-0.0398310274840962
"13082","SCANDINAVIAN DEFENSE","TRUE",44,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nge2_f3","d5_Qxd5_Qe5+_Bg4_Bf5",0.909385113268608,"DEFENSE",-0.0398310274840962
"13083","SCANDINAVIAN DEFENSE","TRUE",52,"MATE","BLACK","STANDARD","e4","d5","e4_exd5_Nc3_Nge2_d4","d5_Qxd5_Qe5+_Nf6_Qf5",0.963831212324179,"DEFENSE",-0.0398310274840962
"13084","SCANDINAVIAN DEFENSE","TRUE",41,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_d4_dxe5","d5_Qxd5_Qa5_e5_Qxe5+",1.23148869836321,"DEFENSE",-0.0398310274840962
"13085","SCANDINAVIAN DEFENSE","TRUE",62,"MATE","BLACK","STANDARD","e4","d5","e4_f3_Nc3_Nce2_d3","d5_e5_d4_Qg5_Qh4+",0.587301587301587,"DEFENSE",-0.0398310274840962
"13086","SCANDINAVIAN DEFENSE","TRUE",7,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Bc4_d6_","d5_Nf6_Bf5__",1.05809768637532,"DEFENSE",-0.0398310274840962
"13087","SCANDINAVIAN DEFENSE","TRUE",29,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_a3","d5_Qxd5_Qa5_c6_Bf5",0.851222826086957,"DEFENSE",-0.0398310274840962
"13088","SCANDINAVIAN DEFENSE","TRUE",15,"MATE","WHITE","STANDARD","e4","d5","e4_e5_exf6_Qh5+_Qxd5+","d5_f6_gxf6_Kd7_Ke8",1.23223834988541,"DEFENSE",-0.0398310274840962
"13089","SCANDINAVIAN DEFENSE","TRUE",97,"RESIGN","WHITE","STANDARD","e4","d5","e4_e5_Bc4_d3_Nf3","d5_d4_e6_c5_a6",1.05566600397614,"DEFENSE",-0.0398310274840962
"13090","SCANDINAVIAN DEFENSE","FALSE",34,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5_Nc3_Bc4_Nf3","d5_Nf6_Nxd5_e6_Nxc3",0.941272430668842,"DEFENSE",-0.0398310274840962
"13091","SCANDINAVIAN DEFENSE","TRUE",57,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_g3","d5_Qxd5_Qh5_Qg5_e6",1.1,"DEFENSE",-0.0398310274840962
"13092","SCANDINAVIAN DEFENSE","TRUE",55,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_d4_Nf3_c4","d5_Nf6_Nxd5_g6_Nb6",0.989189189189189,"DEFENSE",-0.0398310274840962
"13093","SCANDINAVIAN DEFENSE","FALSE",45,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_Nge2_g3","d5_Qxd5_Qe6+_Nf6_Qc6",1.24133333333333,"DEFENSE",-0.0398310274840962
"13094","SCANDINAVIAN DEFENSE","FALSE",33,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_dxe6_Nf3","d5_Nf6_e6_Bxe6_Bd5",1.05972558514931,"DEFENSE",-0.0398310274840962
"13095","SCANDINAVIAN DEFENSE","TRUE",18,"RESIGN","BLACK","BLITZ","e4","d5","e4_e5_d4_Nc3_Bb5","d5_g6_Bg7_Nd7_c6",0.71968787515006,"DEFENSE",-0.0398310274840962
"13096","SCANDINAVIAN DEFENSE","TRUE",29,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_h3_d3","d5_Qxd5_Qa5_Nf6_Bf5",0.94047619047619,"DEFENSE",-0.0398310274840962
"13097","SCANDINAVIAN DEFENSE","FALSE",2,"RESIGN","WHITE","BLITZ","e4","d5","e4____","d5____",1.77514792899408,"DEFENSE",-0.0398310274840962
"13098","SCANDINAVIAN DEFENSE","TRUE",46,"RESIGN","BLACK","STANDARD","e4","d5","e4_e5_Bb5+_Nc3_Nf3","d5_c5_Bd7_e6_a6",0.957964601769911,"DEFENSE",-0.0398310274840962
"13099","SCANDINAVIAN DEFENSE","TRUE",11,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_Nf6_Bf5",1.1105476673428,"DEFENSE",-0.0398310274840962
"13100","SCANDINAVIAN DEFENSE","TRUE",53,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Be2_d4","d5_Qxd5_Qe6+_b6_Bb7",1.06098360655738,"DEFENSE",-0.0398310274840962
"13101","SCANDINAVIAN DEFENSE","TRUE",134,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qa5_Nf6_Bg4",0.973058637083994,"DEFENSE",-0.0398310274840962
"13102","SCANDINAVIAN DEFENSE","TRUE",90,"MATE","BLACK","STANDARD","e4","d5","e4_exd5_c4_Nf3_h3","d5_Nf6_Bg4_Nbd7_Bxf3",0.928131416837782,"DEFENSE",-0.0398310274840962
"13103","SCANDINAVIAN DEFENSE","TRUE",93,"RESIGN","WHITE","STANDARD","e4","d5","e4_Bd3_c3_h3_Qf3","d5_Nc6_e5_Nf6_Be6",1.15463041631266,"DEFENSE",-0.0398310274840962
"13104","SCANDINAVIAN DEFENSE","TRUE",66,"MATE","BLACK","BLITZ","e4","d5","e4_exd5_Nc3_dxe6_Nf3","d5_Nf6_e6_Bxe6_Bc5",0.928304239401496,"DEFENSE",-0.0398310274840962
"13105","SCANDINAVIAN DEFENSE","TRUE",54,"MATE","BLACK","BLITZ","e4","d5","e4_e5_d4_c3_cxd4","d5_c5_Nc6_cxd4_e6",0.973537604456824,"DEFENSE",-0.0398310274840962
"13106","SCANDINAVIAN DEFENSE","TRUE",127,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Bc4_Nf3","d5_Qxd5_Qa5_Nf6_Bg4",1.23505032563647,"DEFENSE",-0.0398310274840962
"13107","SCANDINAVIAN DEFENSE","TRUE",36,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5_c4_dxc6_Nc3","d5_Nf6_c6_Nxc6_e5",1.04818560380726,"DEFENSE",-0.0398310274840962
"13108","SCANDINAVIAN DEFENSE","TRUE",125,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nf3_Be2_O-O","d5_Qxd5_Bg4_c6_e6",0.99141385231826,"DEFENSE",-0.0398310274840962
"13109","SCANDINAVIAN DEFENSE","TRUE",35,"MATE","WHITE","BLITZ","e4","d5","e4_Bb5+_Ba4_Bb3_Nf3","d5_c6_b5_h5_Bg4",0.917587085811385,"DEFENSE",-0.0398310274840962
"13110","SCANDINAVIAN DEFENSE","TRUE",28,"RESIGN","BLACK","BLITZ","e4","d5","e4_f3_fxe4_d3_Be2","d5_dxe4_Nf6_Bg4_Bxe2",1.01111934766494,"DEFENSE",-0.0398310274840962
"13111","SCANDINAVIAN DEFENSE","TRUE",43,"MATE","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Ne4_f3","d5_Qxd5_Qd6_Qe5_f5",0.963636363636364,"DEFENSE",-0.0398310274840962
"13112","SCANDINAVIAN DEFENSE","TRUE",86,"MATE","BLACK","BLITZ","e4","d5","e4_e5_Qf3_d3_Na3","d5_e6_c6_d4_Na6",0.942616679418516,"DEFENSE",-0.0398310274840962
"13113","SCANDINAVIAN DEFENSE","TRUE",47,"MATE","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_Bc4_Nf3","d5_Qxd5_Qd8_e6_Nc6",0.812005277044855,"DEFENSE",-0.0398310274840962
"13114","SCANDINAVIAN DEFENSE","FALSE",40,"RESIGN","BLACK","STANDARD","e4","d5","e4_exd5_Nc3_Nf3_d4","d5_Qxd5_Qd8_c6_Bf5",1.1480343980344,"DEFENSE",-0.0398310274840962
"13115","SCANDINAVIAN DEFENSE","TRUE",59,"MATE","WHITE","STANDARD","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_g6_Bg7",1.21338912133891,"DEFENSE",-0.0398310274840962
"13116","SCANDINAVIAN DEFENSE","TRUE",45,"RESIGN","WHITE","STANDARD","e4","d5","e4_exd5_d4_Be2_Bf3","d5_Qxd5_Qe4+_Qxg2_Qg6",1.04642313546423,"DEFENSE",-0.0398310274840962
"13117","SCANDINAVIAN DEFENSE","TRUE",83,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nf3_Be2_h3","d5_Nf6_Bg4_Qxd5_Bh5",1.01437470052707,"DEFENSE",-0.0398310274840962
"13118","SCANDINAVIAN DEFENSE","TRUE",99,"OUTOFTIME","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_Qf3_h3","d5_Qxd5_Qd8_Nf6_Nc6",0.974096796182686,"DEFENSE",-0.0398310274840962
"13119","SCANDINAVIAN DEFENSE","TRUE",33,"RESIGN","WHITE","BLITZ","e4","d5","e4_e5_d4_c3_h3","d5_Bf5_Nc6_Nh6_e6",1.14101592115239,"DEFENSE",-0.0398310274840962
"13120","SCANDINAVIAN DEFENSE","TRUE",15,"RESIGN","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Bd2","d5_Qxd5_Qa5_c6_e6",1.16554054054054,"DEFENSE",-0.0398310274840962
"13121","SCANDINAVIAN DEFENSE","TRUE",10,"OUTOFTIME","BLACK","BLITZ","e4","d5","e4_c3_a4_h4_Qb3","d5_dxe4_Nf6_Bg4_b6",0.698221092757306,"DEFENSE",-0.0398310274840962
"13122","SCANDINAVIAN DEFENSE","TRUE",50,"RESIGN","BLACK","BLITZ","e4","d5","e4_exd5_Nf3_d4_Be2","d5_c6_Nf6_Bg4_cxd5",1.05465699944228,"DEFENSE",-0.0398310274840962
"13123","SCANDINAVIAN DEFENSE","FALSE",47,"MATE","WHITE","BLITZ","e4","d5","e4_exd5_Nc3_d4_Bd3","d5_Qxd5_Qc5_Qf5_Qe6+",0.928,"DEFENSE",-0.0398310274840962
