"","rated","turns","victory_status","winner","opening_name","pace_type","W1","B1","W_First5","B_First5","Rating_WB"
"14879",TRUE,48,"MATE","BLACK","QUEEN'S GAMBIT ACCEPTED: OLD VARIATION","BLITZ","d4","d5","d4_c4_e3_a4_axb5","d5_dxc4_b5_c6_cxb5",1.000618812
"14880",TRUE,58,"RESIGN","BLACK","SICILIAN DEFENSE","BLITZ","e4","c5","e4_Nf3_Bc4_d4_Qxd4","c5_d6_e6_cxd4_Nf6",1.00871731
"14881",TRUE,79,"RESIGN","WHITE","ENGLISH DEFENSE","BLITZ","d4","e6","d4_c4_Nc3_Nf3_e3","e6_b6_Bb7_Bb4_Nf6",1.020447284
"14882",TRUE,73,"RESIGN","WHITE","YUSUPOV-RUBINSTEIN SYSTEM","BLITZ","d4","Nf6","d4_Nf3_e3_Bd3_O-O","Nf6_e6_Be7_O-O_Nc6",0.99502178
"14883",TRUE,40,"RESIGN","BLACK","SICILIAN DEFENSE","BLITZ","e4","c5","e4_d3_Nc3_b3_a3","c5_d6_Nd7_a6_b5",1.002504696
"14884",TRUE,48,"MATE","BLACK","QUEEN'S GAMBIT ACCEPTED: OLD VARIATION","BLITZ","d4","d5","d4_c4_e3_a4_axb5","d5_dxc4_b5_c6_cxb5",1.004375
"14885",TRUE,54,"MATE","BLACK","QUEEN'S GAMBIT ACCEPTED: OLD VARIATION","BLITZ","d4","d5","d4_c4_e3_Bxc4_Qf3","d5_dxc4_e5_exd4_Nf6",0.947769953
"14886",TRUE,73,"MATE","WHITE","HUNGARIAN OPENING: INDIAN DEFENSE","BLITZ","g3","Nf6","g3_Bg2_c4_Qb3_Bxb7","Nf6_g6_Bg7_O-O_Bxb7",0.984624846
"14887",TRUE,48,"MATE","BLACK","QUEEN'S GAMBIT REFUSED: CHIGORIN DEFENSE","BLITZ","d4","Nc6","d4_c4_e3_Nc3_Nf3","Nc6_d5_Nf6_e6_Be7",0.981392557
"14888",TRUE,43,"MATE","WHITE","INDIAN GAME","BLITZ","d4","Nf6","d4_Bf4_e3_Bg5_Bxf6","Nf6_e6_Be7_O-O_Bxf6",1.010334347
"14889",TRUE,48,"MATE","BLACK","INDIAN GAME","BLITZ","d4","Nf6","d4_Nc3_e4_e5_Bd2","Nf6_e6_Bb4_Nd5_O-O",0.976772616
"14890",TRUE,45,"RESIGN","WHITE","QUEEN'S GAMBIT ACCEPTED: OLD VARIATION","BLITZ","d4","d5","d4_c4_e3_a4_axb5","d5_dxc4_b5_Bd7_Bxb5",1.046272494
"14891",TRUE,54,"MATE","BLACK","MODERN DEFENSE","BLITZ","d4","g6","d4_c4_Nf3_d5_Nc3","g6_Bg7_c5_Qa5+_Nf6",0.999389872
"14892",FALSE,34,"MATE","BLACK","SICILIAN DEFENSE: PAULSEN VARIATION |  NORMAL VARIATION","STANDARD","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_e6_cxd4_Nc6_Bb4",0.725362681
"14893",FALSE,53,"MATE","WHITE","ITALIAN GAME: CLASSICAL VARIATION |  ALBIN GAMBIT","STANDARD","e4","e5","e4_Nf3_Bc4_O-O_c3","e5_Nf6_Nc6_Bc5_d5",1.37862069
"14894",TRUE,77,"OUTOFTIME","WHITE","DANISH GAMBIT","BLITZ","e4","e5","e4_d4_c3_Bc4_Ne2","e5_exd4_dxc3_d6_g6",1.018887187
"14895",TRUE,32,"RESIGN","WHITE","NIMZO-INDIAN DEFENSE","BLITZ","d4","Nf6","d4_c4_Nc3_Bf4_e3","Nf6_e6_Bb4_O-O_c5",1.003089598
"14896",TRUE,113,"RESIGN","WHITE","QUEEN'S PAWN GAME: ENGLUND GAMBIT","BLITZ","d4","e5","d4_dxe5_Nf3_Qd5_exf6","e5_Nc6_Qe7_f6_Nxf6",0.875680581
"14897",TRUE,39,"RESIGN","WHITE","EAST INDIAN DEFENSE","BLITZ","d4","Nf6","d4_Nf3_e3_Bd3_b3","Nf6_g6_Bg7_O-O_d6",0.975584944
"14898",TRUE,17,"RESIGN","WHITE","QUEEN'S PAWN GAME: SYMMETRICAL VARIATION","BULLET","Nf3","d5","Nf3_d4_c4_cxd5_e4","d5_Nf6_b6_Nxd5_Nf6",1.074805195
"14899",TRUE,75,"MATE","WHITE","SICILIAN DEFENSE: OLD SICILIAN","BLITZ","e4","c5","e4_Nf3_c3_d4_Nxd4","c5_Nc6_g6_cxd4_Bg7",0.959752322
"14900",TRUE,28,"RESIGN","BLACK","RETI OPENING: ANGLO-SLAV VARIATION |  BOGOLJUBOV VARIATION |  III","BLITZ","Nf3","d5","Nf3_c4_b3_Bb2_g3","d5_c6_Bf5_e6_Nf6",0.99012474
"14901",TRUE,93,"RESIGN","BLACK","QUEEN'S PAWN GAME: MASON ATTACK","BLITZ","d4","d5","d4_Bf4_c4_e3_Nf3","d5_Nd7_c6_e6_a6",0.915994305
"14902",TRUE,126,"OUTOFTIME","BLACK","ENGLISH OPENING: SYMMETRICAL VARIATION","STANDARD","c4","c5","c4_g3_Bg2_Nf3_Ne5","c5_d6_Qd7_b6_dxe5",0.850939728
"14903",TRUE,8,"RESIGN","BLACK","ENGLISH OPENING: KING'S ENGLISH VARIATION","STANDARD","c4","e5","c4_d4_Qxd4_Qc3_","e5_exd4_Nc6_Bb4_",1.211627907
"14904",TRUE,28,"RESIGN","BLACK","ENGLISH OPENING: KING'S ENGLISH VARIATION |  REVERSED SICILIAN","BLITZ","c4","e5","c4_Nc3_a4_g3_Bg2","e5_c6_a5_f6_Bb4",0.970358814
"14905",TRUE,35,"RESIGN","WHITE","ENGLISH OPENING: AGINCOURT DEFENSE","STANDARD","c4","e6","c4_Nc3_Nf3_g3_d3","e6_b6_Ba6_c6_Nf6",0.979184013
"14906",FALSE,67,"MATE","WHITE","FRENCH DEFENSE: ADVANCE VARIATION #3","BLITZ","e4","e6","e4_d4_e5_Nf3_Bb5","e6_d5_Nc6_f6_a6",1.275510204
"14907",TRUE,114,"MATE","BLACK","HORWITZ DEFENSE","BLITZ","d4","e6","d4_c4_Nf3_h3_Nc3","e6_Qh4_Qg4_Qg6_Bb4",0.867009552
"14908",TRUE,18,"RESIGN","WHITE","VAN'T KRUIJS OPENING","BLITZ","e3","e5","e3_Qh5_Qxe5+_Qc3_Bb5","e5_Nf6_Qe7_Nc6_d5",1.140572391
"14909",TRUE,48,"MATE","BLACK","QUEEN'S GAMBIT REFUSED: CHIGORIN DEFENSE #3","STANDARD","d4","d5","d4_c4_Nc3_e4_Qxd4","d5_Nc6_dxc4_Qxd4_Nxd4",0.733826248
"14910",TRUE,71,"MATE","WHITE","BUDAPEST DEFENSE: ADLER VARIATION","BLITZ","d4","Nf6","d4_c4_dxe5_Nf3_Bf4","Nf6_e5_Ng4_Nc6_Bb4+",0.79779158
"14911",TRUE,45,"MATE","WHITE","ENGLISH OPENING: KING'S ENGLISH VARIATION |  TWO KNIGHTS VARIATION","BLITZ","c4","e5","c4_Nc3_d4_Nb5_e3","e5_Nf6_exd4_c5_dxe3",1.243755383
"14912",TRUE,114,"MATE","BLACK","FRENCH DEFENSE: STEINITZ ATTACK","BLITZ","e4","e6","e4_e5_f4_a4_Bb5","e6_d5_c5_Nc6_Bd7",0.985824742
"14913",TRUE,26,"MATE","BLACK","FRENCH DEFENSE #2","STANDARD","e4","e6","e4_a3_exd5_d4_g3","e6_d5_exd5_Nf6_Be7",0.974724563
"14914",FALSE,35,"MATE","WHITE","PHILIDOR DEFENSE #3","BLITZ","e4","e5","e4_Nf3_Bc4_c3_d3","e5_d6_c6_a5_b5",0.963772642
"14916",TRUE,119,"OUTOFTIME","WHITE","FRENCH DEFENSE #2","BLITZ","e4","e6","e4_a4_exd5_b3_Bb2","e6_d5_exd5_Nf6_Be7",1.019961365
"14917",TRUE,84,"MATE","BLACK","FRENCH DEFENSE: ADVANCE VARIATION |  NIMZOWITSCH SYSTEM","STANDARD","e4","e6","e4_Nf3_e5_d4_Bb5","e6_d5_c5_Nc6_Bd7",0.996111471
"14919",TRUE,65,"MATE","WHITE","PHILIDOR DEFENSE","STANDARD","e4","e5","e4_Nf3_d4_dxe5_Qxf3","e5_d6_Bg4_Bxf3_dxe5",0.975796178
"14920",FALSE,40,"RESIGN","BLACK","FRENCH DEFENSE: ADVANCE VARIATION #4","BLITZ","e4","e6","e4_d4_e5_Bb5+_Nf3","e6_d5_c5_Nc6_Bd7",0.977154047
"14921",TRUE,51,"RESIGN","WHITE","FRENCH DEFENSE: SCHLECHTER VARIATION","BLITZ","e4","e6","e4_d4_Bd3_Nf3_Be3","e6_d5_c5_Nc6_Qb6",0.928848642
"14922",TRUE,61,"OUTOFTIME","WHITE","FRENCH DEFENSE: KNIGHT VARIATION","STANDARD","e4","e6","e4_Nf3_e5_Bc4_d3","e6_Nf6_Nd5_d6_f6",1.025367156
"14923",TRUE,71,"OUTOFTIME","WHITE","FRENCH DEFENSE: ADVANCE VARIATION |  PAULSEN ATTACK","BLITZ","e4","e6","e4_e5_d4_Nf3_c3","e6_d5_c5_Nc6_Nge7",0.937419355
"14924",FALSE,57,"MATE","WHITE","ZUKERTORT OPENING: TENNISON GAMBIT","STANDARD","e4","d5","e4_Nf3_Ng5_d3_Qh5+","d5_dxe4_Qd5_f6_g6",1.084674598
"14925",TRUE,51,"RESIGN","BLACK","HUNGARIAN OPENING","BLITZ","g3","e6","g3_Nf3_Bg2_O-O_Nc3","e6_d5_c5_Nc6_Nge7",0.948734588
"14926",TRUE,53,"MATE","WHITE","POLISH OPENING","BLITZ","b4","e6","b4_c3_e3_a3_b5","e6_d5_c5_Nc6_Na5",0.96010296
"14927",TRUE,65,"RESIGN","WHITE","HORWITZ DEFENSE","BLITZ","d4","e6","d4_Bf4_e3_Qd2_b3","e6_d5_c5_Qb6_cxd4",0.971902937
"14929",TRUE,26,"RESIGN","BLACK","CATALAN OPENING: OPEN DEFENSE","BLITZ","c4","e6","c4_g3_Bg2_Qa4+_Qxc4","e6_d5_dxc4_Nd7_Ngf6",0.9414791
"14930",TRUE,133,"MATE","WHITE","FRENCH DEFENSE: KNIGHT VARIATION","BLITZ","e4","e6","e4_Nf3_exd5_d4_Bd3","e6_d5_exd5_Nf6_Be7",1.039641944
"14931",TRUE,111,"RESIGN","WHITE","ITALIAN GAME: GIUOCO PIANISSIMO","BLITZ","e4","e5","e4_Nf3_Bc4_d3_O-O","e5_Bc5_Nc6_h6_Nf6",0.945698597
"14932",FALSE,25,"RESIGN","WHITE","SICILIAN DEFENSE: OLD SICILIAN","BLITZ","e4","c5","e4_Nf3_Bc4_d3_Ng5","c5_Nc6_Nf6_e5_d5",1.015062213
"14933",TRUE,38,"OUTOFTIME","BLACK","FRENCH DEFENSE: ADVANCE |  STEINITZ VARIATION","BLITZ","e4","e6","e4_d4_e5_dxc5_Nf3","e6_d5_c5_Bxc5_Qb6",1.102931596
"14934",FALSE,52,"OUTOFTIME","BLACK","HORWITZ DEFENSE","STANDARD","d4","e6","d4_Nf3_e3_b3_exd4","e6_d5_c5_cxd4_Bb4+",1.042345277
"14935",FALSE,64,"MATE","BLACK","FRENCH DEFENSE: ADVANCE VARIATION |  NIMZOWITSCH SYSTEM","STANDARD","Nf3","e6","Nf3_e4_e5_d4_Nxd4","e6_d5_c5_cxd4_Nc6",0.977198697
"14936",TRUE,30,"MATE","BLACK","VAN'T KRUIJS OPENING","BLITZ","e3","e6","e3_Qf3_e4_exd5_Qg3","e6_d5_Bc5_exd5_Nf6",0.944371728
"14937",TRUE,85,"RESIGN","BLACK","BIRD OPENING","BLITZ","f4","e6","f4_d4_e3_c3_exd4","e6_d5_c5_cxd4_Qb6",1.016479895
"14938",TRUE,77,"MATE","WHITE","ENGLISH OPENING: AGINCOURT DEFENSE","STANDARD","c4","e6","c4_d4_Nf3_e4_Bxh6","e6_Ne7_Nf5_Nh6_gxh6",1.083333333
"14939",TRUE,54,"MATE","BLACK","FRENCH DEFENSE: EXCHANGE VARIATION","BLITZ","e4","e6","e4_d4_exd5_Nf3_c4","e6_d5_exd5_Nf6_Be6",0.996034369
"14940",TRUE,166,"MATE","BLACK","RUY LOPEZ: BERLIN DEFENSE #2","BLITZ","e4","e5","e4_Nf3_Bb5_d3_c3","e5_Nc6_Nf6_d6_Bd7",0.978791774
"14941",FALSE,73,"RESIGN","WHITE","FRENCH DEFENSE: EXCHANGE VARIATION","STANDARD","e4","e6","e4_d4_exd5_Nc3_Bd2","e6_d5_exd5_Bb4_Nf6",1.020354563
"14942",TRUE,91,"RESIGN","WHITE","FRENCH DEFENSE: ADVANCE VARIATION #3","BLITZ","e4","e6","e4_d4_e5_Bg5_Nf3","e6_d5_Ne7_c6_Qb6",1.086321381
"14943",TRUE,90,"OUTOFTIME","BLACK","FRENCH DEFENSE: STEINITZ ATTACK","STANDARD","e4","e6","e4_e5_exd6_Nf3_d4","e6_d5_cxd6_d5_Nc6",1.022073579
"14944",TRUE,55,"MATE","WHITE","FRENCH DEFENSE #2","BLITZ","e4","e6","e4_c3_Nf3_Qa4+_Qxe4","e6_d5_dxe4_Nc6_Nf6",1.036912752
"14945",TRUE,52,"MATE","BLACK","RUY LOPEZ: BIRD VARIATION","STANDARD","e4","e5","e4_Nf3_Bb5_Nxd4_O-O","e5_Nc6_Nd4_exd4_c6",0.965428937
"14946",TRUE,31,"MATE","WHITE","FRENCH DEFENSE: KNIGHT VARIATION","STANDARD","e4","e6","e4_Nf3_exd5_d4_Bd3","e6_d5_exd5_Nf6_Be7",1.022397892
"14947",TRUE,15,"RESIGN","WHITE","SCANDINAVIAN DEFENSE: MIESES-KOTROC VARIATION","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_b6_Qc5",1.059243398
"14948",TRUE,28,"RESIGN","BLACK","FRENCH DEFENSE: QUEEN'S KNIGHT","BLITZ","e4","e6","e4_Nc3_exd5_d4_Qf3","e6_d5_exd5_Nf6_Bb4",0.961355932
"14949",TRUE,35,"RESIGN","WHITE","RUY LOPEZ: MORPHY DEFENSE |  CARO VARIATION","STANDARD","e4","e5","e4_Nf3_Bb5_Ba4_Bb3","e5_Nc6_a6_b5_Nf6",1.042674253
"14950",TRUE,51,"MATE","WHITE","HORWITZ DEFENSE","BLITZ","d4","e6","d4_Bf4_e3_Bd3_Bg3","e6_d5_Ne7_Ng6_Be7",0.968876861
"14951",TRUE,60,"RESIGN","BLACK","SCANDINAVIAN DEFENSE","STANDARD","e4","d5","e4_e5_Nf3_c3_Bb5+","d5_c5_Bg4_e6_Nc6",1.009491525
"14952",TRUE,64,"OUTOFTIME","BLACK","HORWITZ DEFENSE","STANDARD","d4","e6","d4_Nf3_c3_Bg5_Na3","e6_d5_c5_Ne7_cxd4",0.983096687
"14953",TRUE,71,"OUTOFTIME","WHITE","FRENCH DEFENSE: ADVANCE VARIATION |  NIMZOWITSCH SYSTEM","BLITZ","e4","e6","e4_d4_e5_Nf3_a3","e6_d5_c5_Nc6_Qb6",1.018132975
"14954",FALSE,40,"MATE","BLACK","FRENCH DEFENSE: KNIGHT VARIATION","BLITZ","e4","e6","e4_Nf3_exd5_Qe2+_Ne5","e6_d5_exd5_Be7_Nf6",1.062458026
"14955",TRUE,45,"RESIGN","WHITE","KING'S GAMBIT DECLINED |  QUEEN'S KNIGHT DEFENSE","BULLET","e4","e5","e4_f4_Nf3_Bc4_O-O","e5_Nc6_d6_exf4_Qe7",1.140050697
"14956",TRUE,78,"RESIGN","BLACK","ITALIAN GAME","BLITZ","e4","e5","e4_Nf3_Bc4_d4_O-O","e5_Nc6_d6_exd4_Bg4",1.172131148
"14958",TRUE,60,"RESIGN","WHITE","RUY LOPEZ: BIRD VARIATION","STANDARD","e4","e5","e4_Nf3_Bb5_Nxe5_Nf3","e5_Nc6_Nd4_Qg5_Qxg2",1.10390625
"14960",TRUE,41,"MATE","WHITE","KING'S PAWN GAME: BUSCH-GASS GAMBIT","STANDARD","e4","e5","e4_Nf3_Bc4_Kxf2_Nxe5","e5_Bc5_Bxf2+_Nh6_O-O",0.894150418
"14961",TRUE,49,"MATE","WHITE","PORTUGUESE OPENING","STANDARD","e4","e5","e4_Bb5_Bc4_Bd3_Bxe4","e5_c6_d5_dxe4_Nf6",0.950666667
"14962",TRUE,93,"MATE","WHITE","SLAV DEFENSE: EXCHANGE VARIATION","STANDARD","d4","d5","d4_c4_cxd5_g3_e3","d5_c6_cxd5_Nc6_e6",1.350961538
"14963",TRUE,25,"RESIGN","WHITE","PHILIDOR DEFENSE: EXCHANGE VARIATION #2","STANDARD","e4","e5","e4_Nf3_d4_Nxd4_Bd3","e5_d6_exd4_h6_c5",1.072894551
"14964",TRUE,46,"MATE","BLACK","QUEEN'S PAWN GAME: KRAUSE VARIATION","STANDARD","Nf3","c5","Nf3_d4_dxc5_b4_Ne5","c5_d5_Nf6_Bg4_g6",1.023554604
"14965",TRUE,37,"MATE","WHITE","KING'S PAWN GAME: TAYLER OPENING","STANDARD","e4","e5","e4_Nf3_Be2_O-O_Nc3","e5_Nc6_d6_Nf6_Ne7",0.959225985
"14966",TRUE,36,"RESIGN","WHITE","ANDERSSEN OPENING","STANDARD","a3","d5","a3_d4_c4_d5_e4","d5_Nc6_dxc4_Ne5_Nf6",1.079512894
"14967",TRUE,17,"RESIGN","WHITE","SICILIAN DEFENSE: CLOSED VARIATION","STANDARD","e4","c5","e4_Nc3_Nf3_d4_Nxd4","c5_d6_Nc6_cxd4_Bd7",1.168571429
"14968",TRUE,30,"RESIGN","BLACK","NIMZOWITSCH DEFENSE","STANDARD","e4","Nc6","e4_b3_d3_Bb2_Nd2","Nc6_Nf6_g6_Bg7_O-O",0.939919893
"14969",TRUE,50,"RESIGN","BLACK","KING'S PAWN GAME: MENGARINI'S OPENING","BLITZ","e4","e5","e4_a3_Nf3_h3_Nc3","e5_Bc5_d6_Nf6_O-O",0.897273304
"14970",TRUE,24,"RESIGN","BLACK","KING'S PAWN GAME: WAYWARD QUEEN ATTACK","STANDARD","e4","e5","e4_Qh5_Bc4_Qe2_Qf3","e5_d6_g6_Bg7_Qe7",0.941967445
"14971",TRUE,67,"MATE","WHITE","SCANDINAVIAN DEFENSE: GUBINSKY-MELTS DEFENSE","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Bd3","d5_Qxd5_Qd6_e6_Nf6",0.964187328
"14972",TRUE,21,"RESIGN","WHITE","PHILIDOR DEFENSE #2","BLITZ","e4","e5","e4_Nf3_c3_d4_dxe5","e5_d6_Nf6_Nxe4_Bg4",1.013370866
"14973",TRUE,65,"OUTOFTIME","WHITE","KING'S INDIAN DEFENSE: FIANCHETTO VARIATION |  CLASSICAL FIANCHETTO","BLITZ","d4","g6","d4_c4_Nf3_Nc3_g3","g6_Bg7_Nf6_O-O_d6",0.902376365
"14974",TRUE,45,"OUTOFTIME","WHITE","PHILIDOR DEFENSE #2","BLITZ","e4","e5","e4_Nf3_Bb5+_Bc4_d4","e5_d6_Bd7_h6_exd4",0.92248062
"14975",TRUE,72,"RESIGN","BLACK","KING'S PAWN GAME: WAYWARD QUEEN ATTACK","BLITZ","e4","e5","e4_Qh5_Bc4_Qf3_d3","e5_d6_g6_Nf6_Bg4",1.131147541
"14976",TRUE,123,"RESIGN","BLACK","VIENNA GAME: ZHURAVLEV COUNTERGAMBIT #2","BLITZ","e4","e5","e4_Nc3_Nf3_dxc3_Bc4","e5_Bb4_Bxc3_Nc6_h6",1.04966642
"14977",TRUE,50,"RESIGN","BLACK","PIRC DEFENSE #4","STANDARD","e4","d6","e4_Nc3_b3_Bb2_f4","d6_e6_h6_a6_b5",1.086560364
"14978",TRUE,80,"RESIGN","BLACK","PHILIDOR DEFENSE #2","BLITZ","e4","e5","e4_Nf3_h3_Nc3_b3","e5_d6_a6_Nf6_c5",0.860395446
"14979",TRUE,40,"RESIGN","BLACK","SCOTCH GAME","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_Nxc6","e5_Nc6_exd4_a6_bxc6",0.961212976
"14980",TRUE,34,"RESIGN","BLACK","SICILIAN DEFENSE","BLITZ","e4","c5","e4_d3_Nc3_f4_Nf3","c5_Nc6_d6_Nf6_Bg4",0.862424242
"14981",TRUE,106,"RESIGN","BLACK","ENGLUND GAMBIT DECLINED |  REVERSED FRENCH","STANDARD","e3","e5","e3_d4_Bc4_Bb3_Ne2","e5_e4_d5_Nf6_Nc6",0.981314879
"14982",TRUE,65,"OUTOFTIME","WHITE","ENGLISH DEFENSE","STANDARD","d4","e6","d4_c4_Nf3_Nc3_Bg5","e6_b6_Bb7_Nf6_h6",1.114466292
"14983",TRUE,43,"RESIGN","WHITE","SCANDINAVIAN DEFENSE: MODERN VARIATION #2","BLITZ","e4","d5","e4_exd5_c4_Nc3_Qa4+","d5_Nf6_e5_Bb4_Bd7",0.868518519
"14984",TRUE,57,"OUTOFTIME","WHITE","QUEEN'S PAWN GAME: CHIGORIN VARIATION","BLITZ","d4","d5","d4_Nc3_h3_e4_e5","d5_c6_g6_Bg7_Qa5",1.153792135
"14985",TRUE,115,"RESIGN","WHITE","PHILIDOR DEFENSE #2","STANDARD","e4","e5","e4_Nf3_h3_Nc3_Bc4","e5_d6_Be7_b6_Bb7",1.048951049
"14986",TRUE,11,"RESIGN","BLACK","KING'S KNIGHT OPENING","STANDARD","e4","e5","e4_Nf3_Bc4_b3_Bb2","e5_Bd6_Qf6_Nh6_Nc6",1.063328424
"14987",TRUE,61,"RESIGN","BLACK","ITALIAN GAME: TWO KNIGHTS DEFENSE |  KNIGHT ATTACK |  NORMAL VARIATION","STANDARD","e4","e5","e4_Nf3_Bc4_Ng5_exd5","e5_Nc6_Nf6_d5_Nxd5",1.015492958
"14988",TRUE,39,"RESIGN","WHITE","KING'S PAWN GAME","BLITZ","e4","e5","e4_g3_Bg2_Nf3_Nc3","e5_Nc6_Bc5_d5_dxe4",0.987611838
"14989",TRUE,45,"RESIGN","WHITE","ZUKERTORT OPENING: PIRC INVITATION","BLITZ","Nf3","d6","Nf3_d4_e3_Bb5+_Bxd7+","d6_g6_Bg7_Bd7_Nxd7",1.185185185
"14990",TRUE,33,"RESIGN","WHITE","ITALIAN GAME: CLASSICAL VARIATION #2","BLITZ","e4","e5","e4_Nf3_Bc4_c3_d4","e5_Nc6_Bc5_h6_exd4",1.000680735
"14991",TRUE,22,"RESIGN","WHITE","ITALIAN GAME: ANTI-FRIED LIVER DEFENSE","BLITZ","e4","e5","e4_Nf3_Bc4_O-O_Nc3","e5_Nc6_h6_Nf6_Nd4",1.078228782
"14992",TRUE,57,"RESIGN","BLACK","RUY LOPEZ: BIRD VARIATION","BLITZ","e4","e5","e4_Nf3_Bb5_Nxd4_Qf3","e5_Nc6_Nd4_exd4_Qf6",0.884731442
"14993",TRUE,51,"RESIGN","WHITE","PHILIDOR DEFENSE #4","STANDARD","e4","e5","e4_Nf3_Bc4_d4_Qxd4","e5_d6_Be7_exd4_Bf6",0.974306964
"14994",TRUE,55,"RESIGN","WHITE","QUEEN'S GAMBIT ACCEPTED","BLITZ","d4","d5","d4_c4_Nc3_e3_Qa4+","d5_dxc4_Nf6_Be6_c6",1.105723906
"14995",TRUE,56,"RESIGN","BLACK","RUY LOPEZ: STEINITZ DEFENSE","BLITZ","e4","e5","e4_Nf3_Bb5_d4_dxe5","e5_Nc6_d6_Bd7_Nxe5",0.982372881
"14996",TRUE,55,"MATE","WHITE","SICILIAN DEFENSE: BOWDLER ATTACK","BLITZ","e4","c5","e4_Bc4_c3_d4_exd5","c5_Nc6_e6_d5_exd5",0.972074468
"14997",TRUE,43,"RESIGN","WHITE","QUEEN'S GAMBIT DECLINED","STANDARD","d4","d5","d4_c4_Nc3_Bg5_Nf3","d5_c6_Nf6_Nbd7_e6",1.178035471
"14998",TRUE,65,"MATE","WHITE","PONZIANI OPENING","STANDARD","e4","e5","e4_Nf3_c3_d4_cxd4","e5_Nc6_a6_exd4_Bb4+",1.051226551
"14999",TRUE,25,"RESIGN","WHITE","ITALIAN GAME: ROUSSEAU GAMBIT","STANDARD","e4","e5","e4_Nf3_Bc4_exf5_d3","e5_Nc6_f5_Nf6_d5",1.023841962
"15000",TRUE,61,"RESIGN","WHITE","SCANDINAVIAN DEFENSE: MIESES-KOTROC VARIATION","BLITZ","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe6+_Nc6_Bd7",1.110182371
"15002",TRUE,58,"MATE","BLACK","KING'S PAWN GAME: NAPOLEON ATTACK","BLITZ","e4","e5","e4_Qf3_Nc3_Bb5_Nge2","e5_Nc6_d6_Bd7_Nf6",1.004123711
"15003",TRUE,71,"MATE","WHITE","SICILIAN DEFENSE: JALALABAD VARIATION","BLITZ","e4","e5","e4_Nf3_Bc4_d3_Nc3","e5_c5_Nc6_Be7_d6",1.075892857
"15004",TRUE,39,"MATE","WHITE","ST. GEORGE DEFENSE","BLITZ","e4","a6","e4_Nf3_Be2_exd5_Nc3","a6_Nc6_d5_Qxd5_Qd8",1.034582133
"15005",FALSE,51,"MATE","WHITE","QUEEN'S GAMBIT ACCEPTED: SADULETO VARIATION","BLITZ","d4","d5","d4_c4_e4_Nf3_Bxc4","d5_dxc4_e6_f5_Ke7",1.224264706
"15006",TRUE,35,"RESIGN","WHITE","SICILIAN DEFENSE: NAJDORF VARIATION","STANDARD","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_d6_cxd4_Nf6_a6",1.051841085
"15007",TRUE,43,"RESIGN","WHITE","SICILIAN DEFENSE: FOUR KNIGHTS VARIATION","STANDARD","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_Nc6_cxd4_Nf6_e6",1.035440613
"15008",TRUE,54,"RESIGN","BLACK","DUTCH DEFENSE: QUEEN'S KNIGHT VARIATION","STANDARD","c4","f5","c4_d4_Nc3_g3_Bg2","f5_Nf6_g6_Bg7_O-O",0.974442379
"15009",TRUE,47,"RESIGN","WHITE","ITALIAN GAME: GIUOCO PIANISSIMO |  CANAL VARIATION","STANDARD","e4","e5","e4_Nf3_Bc4_d3_Nc3","e5_Nc6_Nf6_Bc5_d6",0.947392709
"15010",TRUE,51,"RESIGN","BLACK","DUTCH DEFENSE","STANDARD","d4","f5","d4_Nf3_e3_Bd3_Nc3","f5_Nf6_g6_Bg7_O-O",0.923148148
"15012",TRUE,88,"OUTOFTIME","BLACK","ITALIAN GAME: TWO KNIGHTS DEFENSE |  FRITZ VARIATION","BLITZ","e4","e5","e4_Nf3_Bc4_Ng5_exd5","e5_Nc6_Nf6_d5_Nd4",0.802803287
"15013",TRUE,68,"RESIGN","BLACK","INDIAN GAME: REVERSED CHIGORIN DEFENSE","BLITZ","d4","Nf6","d4_Nc3_d5_Bg5_Bxf6","Nf6_c5_d6_h6_gxf6",1.350641417
"15014",TRUE,64,"MATE","BLACK","POLISH OPENING: BUGAYEV ATTACK","BLITZ","b4","e5","b4_a3_d4_d5_e4","e5_d6_Nc6_Nce7_Nf6",0.725993884
"15015",TRUE,104,"RESIGN","BLACK","PHILIDOR DEFENSE #2","BLITZ","e4","e5","e4_Nf3_c3_d4_Be2","e5_d6_Bg4_Qf6_Bxf3",1.084554679
"15016",TRUE,68,"RESIGN","BLACK","FRENCH DEFENSE: WINAWER VARIATION |  ADVANCE VARIATION #2","BLITZ","e4","e6","e4_d4_Nc3_e5_a3","e6_d5_Bb4_c5_Bxc3+",0.942074776
"15017",TRUE,65,"RESIGN","WHITE","PONZIANI OPENING: JAENISCH COUNTERATTACK","BLITZ","e4","e5","e4_Nf3_c3_d4_e5","e5_Nc6_Nf6_exd4_Ng4",1.119714116
"15018",FALSE,43,"RESIGN","WHITE","FRENCH DEFENSE: ADVANCE VARIATION |  MILNER-BARRY GAMBIT","STANDARD","e4","e6","e4_d4_e5_c3_Nf3","e6_d5_c5_Nc6_Qb6",1.090425532
